Month,Region,Product_Category,Product_Name,Product_Sub_Category,SKU,Quantity,Volume
may23,Ashanti,Beverage Products,qty_CadburyHotChocodrink30G,Cocoa,30,903.0,137520
may23,Ashanti,Beverage Products,qty_Chocolim1KgSht,Cocoa,1000,10.0,279000
may23,Ashanti,Beverage Products,qty_Chocolim20g,Cocoa,20,,300
may23,Ashanti,Beverage Products,qty_Chocolim500GSht,Cocoa,500,1.0,366500
may23,Ashanti,Beverage Products,qty_CBChocomalt40G,Cocoa,40,111.0,92320
may23,Ashanti,Beverage Products,qty_DanoChoco40g,Cocoa,40,97.0,23760
may23,Ashanti,Beverage Products,qty_HnHChocolate40GSht,Cocoa,40,,680
may23,Ashanti,Beverage Products,qty_HnHChocolateDrink17GSht,Cocoa,17,40.0,69751
may23,Ashanti,Beverage Products,qty_Idealmilkychoco37gsht,Cocoa,37,235.0,53243
may23,Ashanti,Beverage Products,qty_MiksiChoco40G,Cocoa,40,3551.0,734480
may23,Ashanti,Beverage Products,qty_Milo200GSht,Cocoa,200,,0
may23,Ashanti,Beverage Products,qty_Milo20G,Cocoa,20,7539.0,660500
may23,Ashanti,Beverage Products,qty_Milo400GSht,Cocoa,400,157.0,212800
may23,Ashanti,Beverage Products,qty_Milo400GTin,Cocoa,400,1487.0,1387200
may23,Ashanti,Beverage Products,qty_Milo800GSht,Cocoa,800,109.0,364000
may23,Ashanti,Beverage Products,qty_Milo80GSht,Cocoa,80,,800
may23,Ashanti,Beverage Products,qty_MiloAllIn1NutriMix1KGSht,Cocoa,1000,,26000
may23,Ashanti,Beverage Products,qty_MiloAllIn1NutriMix37GSht,Cocoa,37,5896.0,979760
may23,Ashanti,Beverage Products,qty_NyaiMegaFreshChocolateDrink35G,Cocoa,35,,0
may23,Ashanti,Beverage Products,qty_OmegaChocolateMix40GSht,Cocoa,40,1920.0,154480
may23,Ashanti,Beverage Products,qty_Ovaltine18G,Cocoa,18,,1476
may23,Ashanti,Beverage Products,qty_Ovaltine400GTin,Cocoa,400,,1200
may23,Ashanti,Beverage Products,qty_Ovaltine900GTin,Cocoa,900,12.0,10800
may23,Ashanti,Beverage Products,qty_PeakChoco25G,Cocoa,25,49.0,4025
may23,Ashanti,Beverage Products,qty_Richoco1KgSht,Cocoa,1000,6.0,15000
may23,Ashanti,Beverage Products,qty_Richoco20G,Cocoa,20,1381.0,105560
may23,Ashanti,Beverage Products,qty_Richoco500GSht,Cocoa,500,21.0,40500
may23,Ashanti,Beverage Products,qty_ThisWayChocolatedrink40G,Cocoa,40,4211.0,650520
may23,Ashanti,Beverage Products,qty_TopChoco40g,Cocoa,40,12.0,10440
may23,Ashanti,Beverage Products,qty_BalonaCoffee35GSht,Coffee,35,,280
may23,Ashanti,Beverage Products,qty_CBCoffee35G,Coffee,35,5141.0,927080
may23,Ashanti,Beverage Products,qty_CBCoffee400GTin,Coffee,400,,6000
may23,Ashanti,Beverage Products,qty_DanoCoffee40GSht,Coffee,40,25.0,15880
may23,Ashanti,Beverage Products,qty_IdealmilkyCoffee37gsht,Coffee,37,0.0,4181
may23,Ashanti,Beverage Products,qty_MiksiCoffee40G,Coffee,40,255.0,139240
may23,Ashanti,Beverage Products,qty_NescafeOriginal3in140G,Coffee,40,1840.0,280200
may23,Ashanti,Beverage Products,qty_NescafeSweetCreamy30GSht,Coffee,30,93.0,28200
may23,Ashanti,Beverage Products,qty_SyycafeCoffee36GSht,Coffee,36,40.0,1440
may23,Ashanti,Beverage Products,qty_BalonaAnyFlavour20GSht,Flavours,20,,7120
may23,Ashanti,Beverage Products,qty_BalonaStrawberry35GSht,Flavours,35,,1225
may23,Ashanti,Beverage Products,qty_CBBanana40G,Flavours,40,72.0,49200
may23,Ashanti,Beverage Products,qty_CBCoconut40G,Flavours,40,27.0,20120
may23,Ashanti,Beverage Products,qty_CBStrawberry35G,Flavours,35,963.0,151445
may23,Ashanti,Beverage Products,qty_CBStrawberry40G,Flavours,40,48.0,131320
may23,Ashanti,Beverage Products,qty_CBMocha40G,Flavours,40,74.0,66480
may23,Ashanti,Beverage Products,qty_DanoStrawberry18G,Flavours,18,,1746
may23,Ashanti,Beverage Products,qty_DanoStrawberry40g,Flavours,40,,1760
may23,Ashanti,Cereals Products,qty_As3Cereal40GSht,Cereals Products,40,,0
may23,Ashanti,Cereals Products,qty_BingoCornPops40G,Cereals Products,40,,24200
may23,Ashanti,Cereals Products,qty_BriggenCornFlakes375G,Cereals Products,375,,375
may23,Ashanti,Cereals Products,qty_BriggenCornFlakes500G,Cereals Products,500,,46000
may23,Ashanti,Cereals Products,qty_CerelacBiscuity50GSht,Cereals Products,50,115.0,43800
may23,Ashanti,Cereals Products,qty_CerelacHoney400GTin,Cereals Products,400,,1600
may23,Ashanti,Cereals Products,qty_CerelacHoney50GSht,Cereals Products,50,,2450
may23,Ashanti,Cereals Products,qty_CerelacMaize400GTin,Cereals Products,400,84.0,116000
may23,Ashanti,Cereals Products,qty_CerelacMaize50G,Cereals Products,50,2499.0,449550
may23,Ashanti,Cereals Products,qty_CerelacMillet400GTin,Cereals Products,400,4.0,32800
may23,Ashanti,Cereals Products,qty_CerelacMillet50G,Cereals Products,50,265.0,121800
may23,Ashanti,Cereals Products,qty_CerelacRice400GTin,Cereals Products,400,50.0,85200
may23,Ashanti,Cereals Products,qty_CerelacRice50G,Cereals Products,50,2011.0,410700
may23,Ashanti,Cereals Products,qty_CerelacWheat350GSht,Cereals Products,350,,18550
may23,Ashanti,Cereals Products,qty_CerelacWheat400GTin,Cereals Products,400,215.0,274800
may23,Ashanti,Cereals Products,qty_CerelacWheat50GSht,Cereals Products,50,3337.0,790400
may23,Ashanti,Cereals Products,qty_CerelacYummyfruits400GTin,Cereals Products,400,1.0,5200
may23,Ashanti,Cereals Products,qty_CerelacYummyfruits50GSht,Cereals Products,50,427.0,79650
may23,Ashanti,Cereals Products,qty_InfinityCornFlakes40G,Cereals Products,40,,12600
may23,Ashanti,Cereals Products,qty_KelloggsAllBran750G,Cereals Products,750,40.0,38250
may23,Ashanti,Cereals Products,qty_KelloggsCocoPops32G,Cereals Products,32,227.0,72032
may23,Ashanti,Cereals Products,qty_KelloggsCornFlakes32G,Cereals Products,32,167.0,36288
may23,Ashanti,Cereals Products,qty_KelloggsMoonsandStars28G,Cereals Products,28,,4228
may23,Ashanti,Cereals Products,qty_KelloggsRiceKrispies500G,Cereals Products,500,,27500
may23,Ashanti,Cereals Products,qty_MrKannyCornFlakes500g,Cereals Products,500,,17000
may23,Ashanti,Cereals Products,qty_TomvitaMaize100GSht,Cereals Products,100,12.0,38600
may23,Ashanti,Cereals Products,qty_TomvitaMaize200GSht,Cereals Products,200,,0
may23,Ashanti,Cereals Products,qty_YumVitaRice50gSht,Cereals Products,50,1259.0,283100
may23,Ashanti,Cereals Products,qty_YumVitaWheat350gSht,Cereals Products,350,7.0,26600
may23,Ashanti,Cereals Products,qty_YumVitaWheat400gTin,Cereals Products,400,17.0,60800
may23,Ashanti,Cereals Products,qty_YumVitaWheat50gSht,Cereals Products,50,2318.0,571050
may23,Ashanti,Cereals Products,qty_YumVitaWheatCorn350gSht,Cereals Products,350,,700
may23,Ashanti,Cereals Products,qty_YumVitaWheatCorn400gTin,Cereals Products,400,13.0,19200
may23,Ashanti,Cereals Products,qty_YumVitaWheatCorn50gSht,Cereals Products,50,1556.0,319800
may23,Ashanti,Food Enhancer Products,qty_FrytolTab10G,Tablet,10,66.0,4210
may23,Ashanti,Food Enhancer Products,qty_GinoShrimppepperTab10G,Tablet,10,,80
may23,Ashanti,Food Enhancer Products,qty_GinoShrimpspiceTab10G,Tablet,10,,840
may23,Ashanti,Food Enhancer Products,qty_GinoShrimpTab10G,Tablet,10,25.0,4220
may23,Ashanti,Food Enhancer Products,qty_MaggiShrimpstarorCube4G,Tablet,4,,2800
may23,Ashanti,Food Enhancer Products,qty_MaggiChickenTab10G,Tablet,10,100.0,25070
may23,Ashanti,Food Enhancer Products,qty_MaggiDedeedeTab10G,Tablet,10,610.0,147080
may23,Ashanti,Food Enhancer Products,qty_MaggiOnionTab10G,Tablet,10,62.0,620
may23,Ashanti,Food Enhancer Products,qty_MaggiShrimpTab10G,Tablet,10,2815.0,524810
may23,Ashanti,Food Enhancer Products,qty_MrChefshrimptab12g,Tablet,12,,45252
may23,Ashanti,Food Enhancer Products,qty_OngaBeefTab11G,Tablet,11,,1529
may23,Ashanti,Food Enhancer Products,qty_OngaChickenTab11G,Tablet,11,95.0,9251
may23,Ashanti,Food Enhancer Products,qty_OngaShrimpTab11G,Tablet,11,3132.0,483670
may23,Ashanti,Food Enhancer Products,qty_OngaStewTab11G,Tablet,11,15.0,4345
may23,Ashanti,Food Enhancer Products,qty_AdjaSeasoningPwd15G,Powder,15,120.0,32415
may23,Ashanti,Food Enhancer Products,qty_AdjaSeasoningPwd75G,Powder,75,38.0,59325
may23,Ashanti,Food Enhancer Products,qty_AniseShrimpSeasoningMixPwd10G,Powder,10,,2090
may23,Ashanti,Food Enhancer Products,qty_AromateSpices10G,Powder,10,,2990
may23,Ashanti,Food Enhancer Products,qty_ayekoobeefseasoningpwd10g,Powder,10,0.0,6770
may23,Ashanti,Food Enhancer Products,qty_ayekoochickenseasoningpwd10g,Powder,10,19.0,12620
may23,Ashanti,Food Enhancer Products,qty_ayekoojollofseasoningpwd10g,Powder,10,0.0,17940
may23,Ashanti,Food Enhancer Products,qty_ayekoostewseasoningpwd10g,Powder,10,76.0,19530
may23,Ashanti,Food Enhancer Products,qty_BeniGingerNGarlicSeasoningPwd10G,Powder,10,,340
may23,Ashanti,Food Enhancer Products,qty_BennyBeeforMeatPwd17G,Powder,17,,816
may23,Ashanti,Food Enhancer Products,qty_BennyChickenPwd17G,Powder,17,,2414
may23,Ashanti,Food Enhancer Products,qty_BennyShrimpPwd17G,Powder,17,,901
may23,Ashanti,Food Enhancer Products,qty_BigMamaseasoningpwd10g,Powder,10,,400
may23,Ashanti,Food Enhancer Products,qty_FagdicSpicesPwd10G,Powder,10,12.0,9040
may23,Ashanti,Food Enhancer Products,qty_FagdicVegetableSeasoningPwd10G,Powder,10,9.0,3740
may23,Ashanti,Food Enhancer Products,qty_FaricitySeasoningpwd10g,Powder,10,50.0,15200
may23,Ashanti,Food Enhancer Products,qty_FrytolChickenSeasoningPwd10G,Powder,10,,500
may23,Ashanti,Food Enhancer Products,qty_GinoCurryPwd5G,Powder,5,594.0,26320
may23,Ashanti,Food Enhancer Products,qty_GinoGingerGarlicPwd8G,Powder,8,,664
may23,Ashanti,Food Enhancer Products,qty_GoodTasteChickenSeasoningPwd17G,Powder,17,,1275
may23,Ashanti,Food Enhancer Products,qty_KitchenGloryBeefPwd10G,Powder,10,,1480
may23,Ashanti,Food Enhancer Products,qty_KitchenGloryChickenPwd10G,Powder,10,,2120
may23,Ashanti,Food Enhancer Products,qty_KitchenGloryFishPwd10G,Powder,10,,960
may23,Ashanti,Food Enhancer Products,qty_KitchenGloryMixedPwd10G,Powder,10,,480
may23,Ashanti,Food Enhancer Products,qty_KivoPepperSoupseasoningpwd6g,Powder,6,229.0,15828
may23,Ashanti,Food Enhancer Products,qty_LionAdoboSeasoningPwd10G,Powder,10,,1820
may23,Ashanti,Food Enhancer Products,qty_LionSpicesPwd5G,Powder,5,15.0,625
may23,Ashanti,Food Enhancer Products,qty_MaggiMixPy6gsht,Powder,6,128.0,6702
may23,Ashanti,Food Enhancer Products,qty_MinazenChickenSeasoningpwd50g,Powder,50,13.0,15800
may23,Ashanti,Food Enhancer Products,qty_MinazenMixedSpicesFlavorPwd10G,Powder,10,,15880
may23,Ashanti,Food Enhancer Products,qty_Minazenseasoningpwd10g,Powder,10,253.0,26910
may23,Ashanti,Food Enhancer Products,qty_MortaseChickenSeasoningpwd10g,Powder,10,,3630
may23,Ashanti,Food Enhancer Products,qty_MortaseGingerandGarlicSeasoningpwd10g,Powder,10,10.0,2440
may23,Ashanti,Food Enhancer Products,qty_MortaseJollofStewSeasoningpwd10g,Powder,10,,2640
may23,Ashanti,Food Enhancer Products,qty_MortaseNoodlesNSpaghettiSeasoningpwd10g,Powder,10,,5820
may23,Ashanti,Food Enhancer Products,qty_MortasePrawnsSeasoningpwd10g,Powder,10,,1050
may23,Ashanti,Food Enhancer Products,qty_MortaseShrimpSeasoningpwd10g,Powder,10,,1650
may23,Ashanti,Food Enhancer Products,qty_MortaseVegetableSeasoningpwd10g,Powder,10,,1190
may23,Ashanti,Food Enhancer Products,qty_MrChefGingerOnionpwd8g,Powder,8,,256
may23,Ashanti,Food Enhancer Products,qty_MrChefpwd5g,Powder,5,,430
may23,Ashanti,Food Enhancer Products,qty_Napaseasoningpwd10g,Powder,10,,350
may23,Ashanti,Food Enhancer Products,qty_Onga3MixPwd10G,Powder,10,304.0,41070
may23,Ashanti,Food Enhancer Products,qty_Onga3MixPwd50G,Powder,50,,16000
may23,Ashanti,Food Enhancer Products,qty_OngaChickenPwd10G,Powder,10,68.0,17180
may23,Ashanti,Food Enhancer Products,qty_OngaChickenPwd50G,Powder,50,,3050
may23,Ashanti,Food Enhancer Products,qty_OngaClassicPwd10G,Powder,10,397.0,42080
may23,Ashanti,Food Enhancer Products,qty_OngaClassicPwd50G,Powder,50,,19600
may23,Ashanti,Food Enhancer Products,qty_OngaShrimpPwd10G,Powder,10,9.0,8350
may23,Ashanti,Food Enhancer Products,qty_OngaStewPwd10G,Powder,10,561.0,66870
may23,Ashanti,Food Enhancer Products,qty_OngaStewPwd50G,Powder,50,5.0,40500
may23,Ashanti,Food Enhancer Products,qty_RemieBeefpwd10g,Powder,10,318.0,44480
may23,Ashanti,Food Enhancer Products,qty_RemieChickenpwd10g,Powder,10,854.0,63490
may23,Ashanti,Food Enhancer Products,qty_RemieCurrypwd10g,Powder,10,15.0,2590
may23,Ashanti,Food Enhancer Products,qty_RemieFishpwd10g,Powder,10,255.0,34130
may23,Ashanti,Food Enhancer Products,qty_RemieGarlicandGingerpwd10g,Powder,10,144.0,19250
may23,Ashanti,Food Enhancer Products,qty_RemieGoatSeasoningPwd10G,Powder,10,362.0,34490
may23,Ashanti,Food Enhancer Products,qty_RemieIndomiepwd10g,Powder,10,,4380
may23,Ashanti,Food Enhancer Products,qty_RemieJollofpwd10g,Powder,10,307.0,29740
may23,Ashanti,Food Enhancer Products,qty_Remieseasoningpwd100g,Powder,100,,1500
may23,Ashanti,Food Enhancer Products,qty_Remieseasoningpwd50g,Powder,50,17.0,11100
may23,Ashanti,Food Enhancer Products,qty_RemieShitopwd10g,Powder,10,101.0,6720
may23,Ashanti,Food Enhancer Products,qty_RemieStewpwd10g,Powder,10,596.0,43740
may23,Ashanti,Food Enhancer Products,qty_RoycoStewPwd6G,Powder,6,,0
may23,Ashanti,Food Enhancer Products,qty_SamuSeasoning10G,Powder,10,,5580
may23,Ashanti,Food Enhancer Products,qty_SamuSeasoning50G,Powder,50,,1600
may23,Ashanti,Food Enhancer Products,qty_SankofaNaturalSpicesPwd5G,Powder,5,721.0,25395
may23,Ashanti,Food Enhancer Products,qty_Sankofaseasoningpwd5g,Powder,5,,1990
may23,Ashanti,Food Enhancer Products,qty_SankofaSpices10g,Powder,10,,17770
may23,Ashanti,Food Enhancer Products,qty_TasteGoodSpicesPwd10G,Powder,10,,3640
may23,Ashanti,Food Enhancer Products,qty_Walmaseasoningpwd10g,Powder,10,,0
may23,Ashanti,Food Enhancer Products,qty_WofaChefBeefSeasoningPwd10G,Powder,10,,1460
may23,Ashanti,Food Enhancer Products,qty_ZaikaChickenSeasoningPwd10G,Powder,10,,0
may23,Eastern,Milk Products,qty_CBSweetmilk14G,Pwd Milk,14,,18732
may23,Eastern,Milk Products,qty_CBSweetmilk5G,Pwd Milk,5,,2125
may23,Eastern,Milk Products,qty_Cowbell12GSht,Pwd Milk,12,728.0,74112
may23,Eastern,Milk Products,qty_Cowbell23G,Pwd Milk,23,926.0,207207
may23,Eastern,Milk Products,qty_Cowbell360GSht,Pwd Milk,360,,27720
may23,Eastern,Milk Products,qty_Cowbell400GTin,Pwd Milk,400,,42400
may23,Eastern,Milk Products,qty_Cowbell400GTinForeign,Pwd Milk,400,,2000
may23,Eastern,Milk Products,qty_Cowbell5G,Pwd Milk,5,16.0,1620
may23,Eastern,Milk Products,qty_Miksi10GSht,Pwd Milk,10,76.0,14940
may23,Eastern,Milk Products,qty_Miksi20G,Pwd Milk,20,27.0,14000
may23,Eastern,Milk Products,qty_Miksi23GSht,Pwd Milk,23,55.0,18147
may23,Eastern,Milk Products,qty_Miksi355GSht,Pwd Milk,355,,8520
may23,Eastern,Milk Products,qty_Miksi400GTin,Pwd Milk,400,,5200
may23,Eastern,Milk Products,qty_Miksi5G,Pwd Milk,5,,380
may23,Eastern,Milk Products,qty_Idealdairydelight26G,Pwd Milk,26,91.0,213642
may23,Eastern,Milk Products,qty_DanoCoolCow12gsht,Pwd Milk,12,429.0,33360
may23,Eastern,Milk Products,qty_DanoCoolCow23GSht,Pwd Milk,23,44.0,14835
may23,Eastern,Milk Products,qty_DanoCoolCow360GSht,Pwd Milk,360,,18720
may23,Eastern,Milk Products,qty_DanoCoolCow400GTin,Pwd Milk,400,,14800
may23,Eastern,Milk Products,qty_danohyemema13gsht,Pwd Milk,13,279.0,49725
may23,Eastern,Milk Products,qty_NidoEssentia23G,Pwd Milk,23,955.0,523434
may23,Eastern,Milk Products,qty_NidoEssentia365GSht,Pwd Milk,365,,262435
may23,Eastern,Milk Products,qty_NidoEssentiaNPak14G,Pwd Milk,14,977.0,312256
may23,Eastern,Milk Products,qty_Nidofortified400GTin,Pwd Milk,400,,59600
may23,Eastern,Milk Products,qty_NidoPlusOne400GTin,Pwd Milk,400,,86800
may23,Eastern,Milk Products,qty_threecrowns12g,Pwd Milk,12,10.0,3708
may23,Eastern,Milk Products,qty_ABCNonDairyCreamer20GSht,NDC Pwd,20,10.0,43400
may23,Eastern,Milk Products,qty_Atona1KGSht,NDC Pwd,1000,,2000
may23,Eastern,Milk Products,qty_Atona20G,NDC Pwd,20,66.0,38140
may23,Eastern,Milk Products,qty_Atona250GSht,NDC Pwd,250,,1000
may23,Eastern,Milk Products,qty_Atona40G,NDC Pwd,40,,27680
may23,Eastern,Milk Products,qty_BalonaNonDairy20g,NDC Pwd,20,528.0,186560
may23,Eastern,Milk Products,qty_BalonaNonDiary250g,NDC Pwd,250,10.0,80500
may23,Eastern,Milk Products,qty_BalonaNonDiary35g,NDC Pwd,35,130.0,38885
may23,Eastern,Milk Products,qty_BestWayNonDairyCreamer20GSht,NDC Pwd,20,,5900
may23,Eastern,Milk Products,qty_easynondairy20gsht,NDC Pwd,20,,8040
may23,Eastern,Milk Products,qty_easynondairy250gsht,NDC Pwd,250,,138750
may23,Eastern,Milk Products,qty_EnaPaNonDairy20G,NDC Pwd,20,29.0,15180
may23,Eastern,Milk Products,qty_EnaPaNonDairy250GSht,NDC Pwd,250,,15250
may23,Eastern,Milk Products,qty_EnaPaNonDairy40GSht,NDC Pwd,40,,400
may23,Eastern,Milk Products,qty_GinnyMilkCreamer20GSht,NDC Pwd,20,,15240
may23,Eastern,Milk Products,qty_GoldenNonDairyCreamer20GSht,NDC Pwd,20,5.0,6880
may23,Eastern,Milk Products,qty_HaanoNonDairyCreamer20GSht,NDC Pwd,20,10.0,2020
may23,Eastern,Milk Products,qty_HaanoNonDairyCreamer250GSht,NDC Pwd,250,,750
may23,Eastern,Milk Products,qty_HeavenNonDairy20G,NDC Pwd,20,,460
may23,Eastern,Milk Products,qty_HnHNondairycreamer17G,NDC Pwd,17,40.0,36839
may23,Eastern,Milk Products,qty_HnHNondairycreamer1KG,NDC Pwd,1000,,5000
may23,Eastern,Milk Products,qty_HnHNondairycreamer250G,NDC Pwd,250,,200750
may23,Eastern,Milk Products,qty_HnHNondairycreamer40G,NDC Pwd,40,,400
may23,Eastern,Milk Products,qty_kivogoodtimenondairycreamer20g,NDC Pwd,20,33.0,55660
may23,Eastern,Milk Products,qty_KremelaNonDairy10GSht,NDC Pwd,10,620.0,80450
may23,Eastern,Milk Products,qty_KremelaNonDairy20GSht,NDC Pwd,20,397.0,245520
may23,Eastern,Milk Products,qty_KremelaNonDairy250GSht,NDC Pwd,250,,271250
may23,Eastern,Milk Products,qty_KremelaNonDairy40gSht,NDC Pwd,40,54.0,15920
may23,Eastern,Milk Products,qty_LadyNonDairy20GSht,NDC Pwd,20,108.0,17100
may23,Eastern,Milk Products,qty_LadyNondairyCreamer250g,NDC Pwd,250,,10000
may23,Eastern,Milk Products,qty_MahiNonDairyCreamer15GSht,NDC Pwd,15,,135
may23,Eastern,Milk Products,qty_MedasNonDairyCreamer20GSht,NDC Pwd,20,5.0,2080
may23,Eastern,Milk Products,qty_MedasNonDairyCreamer35GSht,NDC Pwd,35,,630
may23,Eastern,Milk Products,qty_Milgro400GTin,NDC Pwd,400,,1200
may23,Eastern,Milk Products,qty_MyLoveNonDairyCreamer20GSht,NDC Pwd,20,,1840
may23,Eastern,Milk Products,qty_OhemaaNondairy40g,NDC Pwd,40,,1600
may23,Eastern,Milk Products,qty_OhemaNondairy20g,NDC Pwd,20,,3480
may23,Eastern,Milk Products,qty_OhemaNondiary15g,NDC Pwd,15,19.0,3765
may23,Eastern,Milk Products,qty_OhemaNondiary250g,NDC Pwd,250,,23750
may23,Eastern,Milk Products,qty_Peak20G,NDC Pwd,20,,18060
may23,Eastern,Milk Products,qty_Peak400GSht,NDC Pwd,400,,800
may23,Eastern,Milk Products,qty_Peak400GTin,NDC Pwd,400,,2000
may23,Eastern,Milk Products,qty_RemieNonDairy20GSht,NDC Pwd,20,,1640
may23,Eastern,Milk Products,qty_TopNonDairyCreamer20GSht,NDC Pwd,20,130.0,30900
may23,Eastern,Beverage Products,qty_BalonaChocolate35GSht,Cocoa,35,,9415
may23,Eastern,Beverage Products,qty_CadburyHotChocodrink30G,Cocoa,30,142.0,137520
may23,Eastern,Beverage Products,qty_Chocolim1KgSht,Cocoa,1000,,279000
may23,Eastern,Beverage Products,qty_Chocolim20g,Cocoa,20,,300
may23,Eastern,Beverage Products,qty_Chocolim500GSht,Cocoa,500,,366500
may23,Eastern,Beverage Products,qty_CBChocomalt40G,Cocoa,40,166.0,92320
may23,Eastern,Beverage Products,qty_DanoChoco40g,Cocoa,40,37.0,23760
may23,Eastern,Beverage Products,qty_HnHChocolate40GSht,Cocoa,40,,680
may23,Eastern,Beverage Products,qty_HnHChocolateDrink17GSht,Cocoa,17,,69751
may23,Eastern,Beverage Products,qty_Idealmilkychoco37gsht,Cocoa,37,20.0,53243
may23,Eastern,Beverage Products,qty_MiksiChoco40G,Cocoa,40,1431.0,734480
may23,Eastern,Beverage Products,qty_Milo200GSht,Cocoa,200,,0
may23,Eastern,Beverage Products,qty_Milo20G,Cocoa,20,2410.0,660500
may23,Eastern,Beverage Products,qty_Milo400GSht,Cocoa,400,,212800
may23,Eastern,Beverage Products,qty_Milo400GTin,Cocoa,400,114.0,1387200
may23,Eastern,Beverage Products,qty_Milo800GSht,Cocoa,800,,364000
may23,Eastern,Beverage Products,qty_Milo80GSht,Cocoa,80,,800
may23,Eastern,Beverage Products,qty_MiloAllIn1NutriMix1KGSht,Cocoa,1000,,26000
may23,Eastern,Beverage Products,qty_MiloAllIn1NutriMix37GSht,Cocoa,37,1731.0,979760
may23,Eastern,Beverage Products,qty_NyaiMegaFreshChocolateDrink35G,Cocoa,35,,0
may23,Eastern,Beverage Products,qty_OmegaChocolateMix40GSht,Cocoa,40,56.0,154480
may23,Eastern,Beverage Products,qty_Ovaltine18G,Cocoa,18,,1476
may23,Eastern,Beverage Products,qty_Ovaltine400GTin,Cocoa,400,,1200
may23,Eastern,Beverage Products,qty_Ovaltine900GTin,Cocoa,900,,10800
may23,Eastern,Beverage Products,qty_PeakChoco25G,Cocoa,25,,4025
may23,Eastern,Beverage Products,qty_Richoco1KgSht,Cocoa,1000,,15000
may23,Eastern,Beverage Products,qty_Richoco20G,Cocoa,20,422.0,105560
may23,Eastern,Beverage Products,qty_Richoco500GSht,Cocoa,500,,40500
may23,Eastern,Beverage Products,qty_ThisWayChocolatedrink40G,Cocoa,40,1295.0,650520
may23,Eastern,Beverage Products,qty_TopChoco40g,Cocoa,40,,10440
may23,Eastern,Beverage Products,qty_BalonaCoffee35GSht,Coffee,35,,280
may23,Eastern,Beverage Products,qty_CBCoffee35G,Coffee,35,1943.0,927080
may23,Eastern,Beverage Products,qty_CBCoffee400GTin,Coffee,400,,6000
may23,Eastern,Beverage Products,qty_DanoCoffee40GSht,Coffee,40,41.0,15880
may23,Eastern,Beverage Products,qty_IdealmilkyCoffee37gsht,Coffee,37,,4181
may23,Eastern,Beverage Products,qty_MiksiCoffee40G,Coffee,40,136.0,139240
may23,Eastern,Beverage Products,qty_NescafeOriginal3in140G,Coffee,40,171.0,280200
may23,Eastern,Beverage Products,qty_NescafeSweetCreamy30GSht,Coffee,30,26.0,28200
may23,Eastern,Beverage Products,qty_SyycafeCoffee36GSht,Coffee,36,,1440
may23,Eastern,Beverage Products,qty_BalonaAnyFlavour20GSht,Flavours,20,,7120
may23,Eastern,Beverage Products,qty_BalonaStrawberry35GSht,Flavours,35,,1225
may23,Eastern,Beverage Products,qty_CBBanana40G,Flavours,40,90.0,49200
may23,Eastern,Beverage Products,qty_CBCoconut40G,Flavours,40,52.0,20120
may23,Eastern,Beverage Products,qty_CBStrawberry35G,Flavours,35,327.0,151445
may23,Eastern,Beverage Products,qty_CBStrawberry40G,Flavours,40,,131320
may23,Eastern,Beverage Products,qty_CBMocha40G,Flavours,40,59.0,66480
may23,Eastern,Beverage Products,qty_DanoStrawberry18G,Flavours,18,6.0,1746
may23,Eastern,Beverage Products,qty_DanoStrawberry40g,Flavours,40,10.0,1760
